"lat","lon","elev","time","unit"
10.7609580271,124.7683202662,0,"2017-05-26 22:56:01",4
10.8002049476,124.7679048590,0,"2017-05-23 05:17:02",5
10.8558869362,124.7261939943,0,"2017-05-11 01:57:37",4
10.8743603993,124.7106804326,0,"2017-05-16 02:12:28",5
10.7272078749,124.7933114134,0,"2017-05-25 00:50:04",5
10.8111666329,124.7645849548,0,"2017-05-28 04:16:11",4
10.7645172346,124.7854583245,0,"2017-05-21 03:00:07",4
10.7960885949,124.7689829394,0,"2017-05-07 04:11:43",4
10.8438314125,124.7328591160,0,"2017-05-13 02:01:36",4
10.6307798624,124.7764676437,0,"2017-06-03 01:07:45",4
10.7441281714,124.7866903804,0,"2017-05-21 07:27:56",5
10.8714196086,124.7139367182,0,"2017-06-11 02:18:31",5
10.8570982888,124.7232417203,0,"2017-05-13 02:11:06",4
10.7436710224,124.7865673341,0,"2017-05-06 01:45:43",4
10.7489905972,124.7833104618,0,"2017-05-07 01:02:56",4
10.8689051215,124.7164190188,0,"2017-05-29 04:59:47",4
10.8715649508,124.7141565755,0,"2017-05-13 06:40:51",4
10.8718893304,124.7137808986,0,"2017-05-14 03:43:37",4
10.6519404799,124.7834806982,0,"2017-06-09 02:32:45",4
10.6309019867,124.7764032707,0,"2017-06-03 02:23:52",5
10.8740599919,124.7106615733,0,"2017-06-11 05:27:01",5
10.8729835041,124.7116068006,0,"2017-05-15 03:02:28",4
10.8735486958,124.7120072879,0,"2017-05-18 06:48:10",4
10.7436913066,124.7865139414,0,"2017-05-06 01:33:28",4
10.8311962802,124.7354123276,0,"2017-05-16 04:30:36",4
10.8557386603,124.7261758056,0,"2017-05-29 01:53:02",4
10.8354049176,124.7473341599,0,"2017-05-28 02:28:19",5
10.6334921625,124.7766134888,0,"2017-05-08 03:34:31",4
10.8714828920,124.7142101359,0,"2017-05-13 03:30:05",5
10.8735973109,124.7115638014,0,"2017-05-18 07:44:40",4
10.8111049421,124.7646071669,0,"2017-06-08 03:05:47",5
10.8360063192,124.7469775099,0,"2017-05-28 01:39:56",4
10.8736229595,124.7111205664,0,"2017-05-19 04:13:11",4
10.6315147039,124.7768017463,0,"2017-06-01 05:35:19",5
10.6406529061,124.7811094578,0,"2017-06-15 04:07:19",4
10.7998142671,124.7682030872,0,"2017-05-23 04:54:33",4
10.7489370368,124.7847868502,0,"2017-05-17 09:03:51",4
10.7438210584,124.7865320463,0,"2017-05-12 01:29:47",4
10.8002927899,124.7679916117,0,"2017-05-23 05:10:32",5
10.7434944995,124.7865668312,0,"2017-06-08 00:32:02",5
10.8687632997,124.7167915106,0,"2017-05-29 04:05:17",4
10.7686491776,124.7837976180,0,"2017-05-22 05:33:42",4
10.8546262141,124.7277615778,0,"2017-05-29 06:03:07",5
10.6339851022,124.7767808754,0,"2017-06-05 04:29:27",5
10.8739679586,124.7107313108,0,"2017-05-15 05:09:04",5
10.6522732414,124.7836938500,0,"2017-05-27 05:40:38",5
10.7691510022,124.7834256291,0,"2017-05-07 05:55:33",4
10.8471491374,124.7329460364,0,"2017-05-11 01:29:07",4
10.8740723133,124.7108774073,0,"2017-05-20 03:47:54",4
10.6409159303,124.7817031480,0,"2017-06-15 05:23:04",4
10.8690121584,124.7165105492,0,"2017-05-29 04:35:31",4
10.6528890599,124.7836066782,0,"2017-05-27 02:31:23",5
10.6327991467,124.7769109625,0,"2017-06-02 04:40:39",5
10.8559125848,124.7263075691,0,"2017-05-11 02:36:07",4
10.7754406985,124.7695620451,0,"2017-05-28 00:09:11",4
10.6413905136,124.7780424356,0,"2017-06-06 03:53:40",4
10.6398136262,124.7741725948,0,"2017-05-08 03:06:46",4
10.8168570232,124.7423891723,0,"2017-06-11 07:12:01",5
10.8738493547,124.7107483260,0,"2017-05-15 04:52:13",4
10.7991722133,124.7685094457,0,"2017-05-23 03:10:05",5
10.6325544789,124.7769242059,0,"2017-06-02 04:09:24",4
10.8611024916,124.7215459775,0,"2017-05-09 06:14:48",4
10.7436833438,124.7865735367,0,"2017-05-06 02:01:28",4
10.7989560440,124.7686387785,0,"2017-05-23 02:35:35",5
10.8735183533,124.7119883448,0,"2017-05-18 07:00:09",4
10.7403406408,124.7911193781,0,"2017-05-21 23:40:12",4
10.7685325015,124.7840279527,0,"2017-05-22 03:20:43",5
10.7412501611,124.7889601160,0,"2017-05-25 06:02:19",5
10.7867541723,124.7751919180,0,"2017-05-07 04:17:58",4
10.8689937182,124.7164922766,0,"2017-05-29 04:46:37",5
10.7901841309,124.7730206698,0,"2017-05-07 04:15:43",4
10.6335151289,124.7765766084,0,"2017-05-08 04:29:46",4
10.7686392032,124.7840639949,0,"2017-05-07 04:43:20",4
10.8742391970,124.7105765808,0,"2017-05-16 03:41:06",4
10.6337404344,124.7769009881,0,"2017-06-04 07:47:46",4
10.8093910944,124.7652745340,0,"2017-06-08 02:34:42",4
10.7633633818,124.7852460109,0,"2017-05-21 03:15:22",4
10.8291272074,124.7393099125,0,"2017-05-30 07:57:57",5
10.6334601436,124.7766626906,0,"2017-05-08 03:48:01",4
10.7428616658,124.7873002477,0,"2017-05-25 05:29:22",4
10.8728663251,124.7124012373,0,"2017-05-18 01:47:19",4
10.6406468712,124.7813593224,0,"2017-06-15 05:15:19",4
10.7691998687,124.7834734898,0,"2017-05-07 05:29:48",4
10.6308431458,124.7764490359,0,"2017-06-03 01:24:30",4
10.8727540914,124.7118224669,0,"2017-05-20 06:15:54",4
10.8717004023,124.7139751073,0,"2017-06-11 03:24:15",5
10.6414771825,124.7782281786,0,"2017-06-06 04:21:11",4
10.7683433220,124.7841022164,0,"2017-05-22 02:16:57",4
10.8715005778,124.7141528036,0,"2017-05-13 02:30:50",5
10.8739327546,124.7107211687,0,"2017-05-20 02:24:15",5
10.7526756171,124.7841530945,0,"2017-06-12 02:53:40",4
10.7679238915,124.7709456459,0,"2017-05-16 05:04:51",4
10.8694596682,124.7162731737,0,"2017-05-30 02:51:01",4
10.6520140730,124.7828495409,0,"2017-06-09 01:28:34",5
10.8019197173,124.7438441031,0,"2017-06-10 04:04:31",5
10.7691447996,124.7835063469,0,"2017-05-07 05:34:18",4
10.8046302572,124.7486247215,0,"2017-05-20 08:12:15",5
10.7532703970,124.7844037134,0,"2017-06-12 02:30:36",5
10.6410975661,124.7785231378,0,"2017-06-10 06:15:12",4
10.6526622456,124.7840007953,0,"2017-05-27 03:25:13",4
10.8548724744,124.7194776591,0,"2017-05-20 07:40:30",5
10.7411650009,124.7889018618,0,"2017-06-03 06:31:51",5
10.8735225443,124.7109982744,0,"2017-05-19 05:52:41",4
10.7277166564,124.7934560012,0,"2017-05-25 01:08:04",5
10.8689888567,124.7164553124,0,"2017-05-30 01:17:16",4
10.7565011177,124.7858938482,0,"2017-05-21 04:59:13",4
10.7984637748,124.7685859725,0,"2017-05-23 01:17:04",4
10.8739073575,124.7105369344,0,"2017-05-19 06:19:06",5
10.8222897537,124.7426405456,0,"2017-05-13 08:18:50",5
10.7536061760,124.7846225649,0,"2017-05-21 06:09:50",4
10.8729950711,124.7116223909,0,"2017-05-15 03:13:28",4
10.8715753444,124.7141683940,0,"2017-05-13 06:25:06",4
10.7428403758,124.7872178536,0,"2017-05-25 03:52:22",4
10.7430234365,124.7853782773,0,"2017-06-05 01:06:23",5
10.8730456140,124.7122301627,0,"2017-05-18 03:10:49",4
10.8740641829,124.7106916644,0,"2017-06-11 05:35:16",4
10.7691836078,124.7835431434,0,"2017-05-07 05:43:18",4
10.6406959053,124.7811625153,0,"2017-06-15 04:57:04",4
10.6338061485,124.7769901715,0,"2017-06-05 02:23:06",4
10.8736065309,124.7111415211,0,"2017-05-19 04:07:05",5
10.6519688945,124.7832850646,0,"2017-06-09 02:54:49",5
10.8280771226,124.7373210546,0,"2017-05-16 04:32:28",5
10.6332777534,124.7765650414,0,"2017-06-04 03:54:58",5
10.8001240622,124.7677758615,0,"2017-05-23 05:21:18",4
10.6416152325,124.7784155980,0,"2017-06-10 07:30:12",4
10.6415460818,124.7779689264,0,"2017-06-06 02:57:11",4
10.8716382086,124.7141511273,0,"2017-05-13 05:07:50",5
